order_id,customer_id,product_id,category,order_date,order_month,quantity,unit_price,discount_pct,order_value,gross_margin,is_returned,net_revenue,net_margin,acquisition_channel,device
ORD0002410,CUST00441,PROD0098,Home & Living,2023-10-20,2023-10,2,101.77,0,203.54,85.49,1,0.0,0.0,Email,Desktop
ORD0002411,CUST00441,PROD0192,Sports,2023-06-28,2023-06,2,82.92,0.1,149.26,77.62,0,149.26,77.62,Email,Desktop
ORD0002412,CUST00441,PROD0185,Footwear,2023-04-03,2023-04,1,196.58,0.15,167.09,85.22,1,0.0,0.0,Email,Desktop
ORD0002413,CUST00441,PROD0178,Clothing,2023-04-18,2023-04,2,60.67,0.15,103.14,41.26,0,103.14,41.26,Email,Desktop
ORD0002414,CUST00442,PROD0015,Footwear,2023-10-03,2023-10,3,131.63,0.15,335.66,137.62,0,335.66,137.62,Email,Desktop
ORD0002415,CUST00443,PROD0063,Accessories,2023-11-08,2023-11,1,72.45,0,72.45,24.63,0,72.45,24.63,Organic Search,Desktop
ORD0002416,CUST00443,PROD0099,Home & Living,2024-03-30,2024-03,3,113.39,0,340.17,125.86,0,340.17,125.86,Organic Search,Desktop
ORD0002417,CUST00443,PROD0012,Sports,2024-02-14,2024-02,2,146.79,0,293.58,105.69,0,293.58,105.69,Organic Search,Desktop
ORD0002418,CUST00443,PROD0013,Sports,2024-02-03,2024-02,3,147.02,0,441.06,172.01,0,441.06,172.01,Organic Search,Desktop
ORD0002419,CUST00443,PROD0012,Sports,2024-02-12,2024-02,2,146.79,0,293.58,105.69,0,293.58,105.69,Organic Search,Desktop
ORD0002420,CUST00443,PROD0039,Beauty,2023-10-05,2023-10,3,69.16,0,207.48,116.19,1,0.0,0.0,Organic Search,Desktop
ORD0002421,CUST00443,PROD0109,Sports,2023-09-08,2023-09,2,60.91,0,121.82,37.76,0,121.82,37.76,Organic Search,Desktop
ORD0002422,CUST00444,PROD0036,Home & Living,2023-03-09,2023-03,3,74.59,0.1,201.39,70.49,1,0.0,0.0,Email,Mobile
ORD0002423,CUST00444,PROD0080,Sports,2023-04-19,2023-04,1,42.1,0.2,33.68,16.84,0,33.68,16.84,Email,Mobile
ORD0002424,CUST00444,PROD0175,Footwear,2023-04-18,2023-04,1,69.53,0.1,62.58,18.77,0,62.58,18.77,Email,Mobile
ORD0002425,CUST00444,PROD0038,Accessories,2024-03-02,2024-03,1,85.41,0.1,76.87,42.28,0,76.87,42.28,Email,Mobile
ORD0002426,CUST00444,PROD0146,Accessories,2023-11-22,2023-11,1,80.98,0.2,64.78,22.67,0,64.78,22.67,Email,Mobile
ORD0002427,CUST00444,PROD0026,Footwear,2023-12-21,2023-12,2,66.28,0.15,112.68,29.3,1,0.0,0.0,Email,Mobile
ORD0002428,CUST00445,PROD0050,Home & Living,2023-10-06,2023-10,2,120.87,0.2,193.39,52.22,1,0.0,0.0,Email,Mobile
ORD0002429,CUST00446,PROD0004,Accessories,2022-06-20,2022-06,1,19.48,0.05,18.51,11.66,0,18.51,11.66,Paid Social,Mobile
ORD0002430,CUST00447,PROD0188,Footwear,2023-02-08,2023-02,2,148.41,0.15,252.3,148.86,0,252.3,148.86,Email,Desktop
ORD0002431,CUST00447,PROD0180,Sports,2023-05-30,2023-05,2,57.83,0.1,104.09,58.29,0,104.09,58.29,Email,Desktop
ORD0002432,CUST00447,PROD0105,Sports,2023-07-28,2023-07,2,41.5,0.15,70.55,44.45,0,70.55,44.45,Email,Desktop
ORD0002433,CUST00447,PROD0132,Home & Living,2023-04-17,2023-04,3,31.95,0,95.85,55.59,1,0.0,0.0,Email,Desktop
ORD0002434,CUST00448,PROD0043,Footwear,2023-10-21,2023-10,2,62.01,0,124.02,76.89,0,124.02,76.89,Organic Search,Mobile
ORD0002435,CUST00448,PROD0108,Accessories,2023-11-06,2023-11,1,82.14,0,82.14,24.64,0,82.14,24.64,Organic Search,Mobile
ORD0002436,CUST00448,PROD0061,Home & Living,2024-01-09,2024-01,3,136.85,0,410.55,151.9,1,0.0,0.0,Organic Search,Mobile
ORD0002437,CUST00448,PROD0112,Home & Living,2024-02-08,2024-02,3,48.0,0,144.0,82.08,0,144.0,82.08,Organic Search,Mobile
ORD0002438,CUST00449,PROD0177,Accessories,2023-11-01,2023-11,2,31.44,0,62.88,23.89,0,62.88,23.89,Direct,Desktop
ORD0002439,CUST00449,PROD0160,Accessories,2022-11-07,2022-11,3,31.12,0,93.36,52.28,0,93.36,52.28,Direct,Desktop
ORD0002440,CUST00449,PROD0009,Sports,2023-01-20,2023-01,1,39.16,0,39.16,23.1,0,39.16,23.1,Direct,Desktop
ORD0002441,CUST00450,PROD0185,Footwear,2022-11-14,2022-11,3,196.58,0.1,530.77,270.69,0,530.77,270.69,Paid Social,Mobile
ORD0002442,CUST00450,PROD0046,Sports,2023-04-19,2023-04,2,44.39,0,88.78,47.05,0,88.78,47.05,Paid Social,Mobile
ORD0002443,CUST00450,PROD0041,Beauty,2023-08-20,2023-08,1,68.34,0.1,61.51,36.91,0,61.51,36.91,Paid Social,Mobile
ORD0002444,CUST00451,PROD0081,Home & Living,2022-09-25,2022-09,2,97.71,0,195.42,50.81,1,0.0,0.0,Organic Search,Mobile
ORD0002445,CUST00451,PROD0063,Accessories,2024-01-24,2024-01,1,72.45,0,72.45,24.63,0,72.45,24.63,Organic Search,Mobile
ORD0002446,CUST00451,PROD0156,Sports,2022-09-27,2022-09,3,96.17,0,288.51,167.34,1,0.0,0.0,Organic Search,Mobile
ORD0002447,CUST00451,PROD0052,Clothing,2024-01-11,2024-01,3,61.19,0,183.57,53.24,1,0.0,0.0,Organic Search,Mobile
ORD0002448,CUST00451,PROD0146,Accessories,2023-04-29,2023-04,3,80.98,0,242.94,85.03,0,242.94,85.03,Organic Search,Mobile
ORD0002449,CUST00451,PROD0089,Sports,2023-10-06,2023-10,2,40.38,0,80.76,26.65,0,80.76,26.65,Organic Search,Mobile
ORD0002450,CUST00451,PROD0039,Beauty,2023-02-09,2023-02,1,69.16,0,69.16,38.73,0,69.16,38.73,Organic Search,Mobile
ORD0002451,CUST00451,PROD0048,Home & Living,2023-04-03,2023-04,1,96.14,0,96.14,60.57,0,96.14,60.57,Organic Search,Mobile
ORD0002452,CUST00451,PROD0009,Sports,2022-12-05,2022-12,1,39.16,0,39.16,23.1,1,0.0,0.0,Organic Search,Mobile
ORD0002453,CUST00451,PROD0029,Accessories,2022-09-06,2022-09,2,59.38,0,118.76,71.26,0,118.76,71.26,Organic Search,Mobile
ORD0002454,CUST00451,PROD0154,Sports,2023-08-06,2023-08,1,137.38,0,137.38,37.09,0,137.38,37.09,Organic Search,Mobile
ORD0002455,CUST00452,PROD0136,Accessories,2024-01-23,2024-01,1,78.97,0,78.97,29.22,1,0.0,0.0,Paid Social,Desktop
ORD0002456,CUST00452,PROD0161,Home & Living,2022-09-27,2022-09,3,33.22,0,99.66,58.8,0,99.66,58.8,Paid Social,Desktop
ORD0002457,CUST00452,PROD0137,Home & Living,2023-05-24,2023-05,1,99.54,0.1,89.59,34.94,0,89.59,34.94,Paid Social,Desktop
ORD0002458,CUST00452,PROD0105,Sports,2023-05-05,2023-05,2,41.5,0,83.0,52.29,0,83.0,52.29,Paid Social,Desktop
ORD0002459,CUST00452,PROD0147,Home & Living,2023-01-27,2023-01,1,133.32,0.1,119.99,55.2,1,0.0,0.0,Paid Social,Desktop
ORD0002460,CUST00452,PROD0035,Beauty,2022-12-05,2022-12,2,43.82,0.05,83.26,48.29,0,83.26,48.29,Paid Social,Desktop
ORD0002461,CUST00452,PROD0039,Beauty,2023-03-28,2023-03,2,69.16,0.05,131.4,73.58,0,131.4,73.58,Paid Social,Desktop
ORD0002462,CUST00453,PROD0156,Sports,2023-08-01,2023-08,2,96.17,0.1,173.11,100.4,0,173.11,100.4,Referral,Mobile
ORD0002463,CUST00453,PROD0095,Accessories,2024-02-03,2024-02,2,33.53,0.1,60.35,34.4,1,0.0,0.0,Referral,Mobile
ORD0002464,CUST00453,PROD0028,Sports,2023-11-14,2023-11,3,115.45,0.1,311.72,152.74,0,311.72,152.74,Referral,Mobile
ORD0002465,CUST00453,PROD0005,Footwear,2024-03-03,2024-03,3,121.17,0.1,327.16,189.75,0,327.16,189.75,Referral,Mobile
ORD0002466,CUST00453,PROD0094,Home & Living,2023-08-26,2023-08,3,56.47,0.1,152.47,96.06,0,152.47,96.06,Referral,Mobile
ORD0002467,CUST00454,PROD0042,Home & Living,2024-01-13,2024-01,3,61.51,0,184.53,51.67,1,0.0,0.0,Influencer,Mobile
ORD0002468,CUST00454,PROD0177,Accessories,2023-05-27,2023-05,2,31.44,0,62.88,23.89,1,0.0,0.0,Influencer,Mobile
ORD0002469,CUST00454,PROD0032,Home & Living,2023-11-22,2023-11,1,43.05,0,43.05,12.48,1,0.0,0.0,Influencer,Mobile
ORD0002470,CUST00454,PROD0151,Clothing,2023-04-04,2023-04,2,30.88,0,61.76,27.17,0,61.76,27.17,Influencer,Mobile
ORD0002471,CUST00454,PROD0176,Home & Living,2023-10-09,2023-10,1,51.13,0,51.13,14.32,0,51.13,14.32,Influencer,Mobile
ORD0002472,CUST00454,PROD0192,Sports,2023-11-11,2023-11,1,82.92,0,82.92,43.12,1,0.0,0.0,Influencer,Mobile
ORD0002473,CUST00454,PROD0128,Clothing,2023-09-02,2023-09,2,28.95,0,57.9,24.32,0,57.9,24.32,Influencer,Mobile
ORD0002474,CUST00454,PROD0027,Footwear,2024-03-05,2024-03,2,147.27,0,294.54,164.94,1,0.0,0.0,Influencer,Mobile
ORD0002475,CUST00455,PROD0081,Home & Living,2024-02-19,2024-02,3,97.71,0.1,263.82,68.59,1,0.0,0.0,Referral,Desktop
ORD0002476,CUST00455,PROD0136,Accessories,2023-11-19,2023-11,2,78.97,0,157.94,58.44,0,157.94,58.44,Referral,Desktop
ORD0002477,CUST00455,PROD0129,Accessories,2024-01-22,2024-01,1,45.01,0,45.01,13.95,0,45.01,13.95,Referral,Desktop
ORD0002478,CUST00455,PROD0139,Home & Living,2023-09-21,2023-09,3,121.16,0.1,327.13,196.28,0,327.13,196.28,Referral,Desktop
ORD0002479,CUST00455,PROD0017,Home & Living,2022-11-17,2022-11,1,31.84,0,31.84,12.42,0,31.84,12.42,Referral,Desktop
ORD0002480,CUST00455,PROD0012,Sports,2023-08-14,2023-08,2,146.79,0,293.58,105.69,0,293.58,105.69,Referral,Desktop
ORD0002481,CUST00455,PROD0183,Clothing,2023-11-22,2023-11,2,78.37,0,156.74,94.04,0,156.74,94.04,Referral,Desktop
ORD0002482,CUST00455,PROD0165,Footwear,2023-06-29,2023-06,3,116.35,0.1,314.14,201.05,0,314.14,201.05,Referral,Desktop
ORD0002483,CUST00455,PROD0084,Accessories,2023-02-25,2023-02,1,45.9,0.1,41.31,11.57,0,41.31,11.57,Referral,Desktop
ORD0002484,CUST00455,PROD0145,Clothing,2023-09-17,2023-09,3,70.32,0.1,189.86,113.92,0,189.86,113.92,Referral,Desktop
ORD0002485,CUST00455,PROD0093,Footwear,2024-01-22,2024-01,2,85.42,0,170.84,97.38,0,170.84,97.38,Referral,Desktop
ORD0002486,CUST00455,PROD0104,Sports,2022-10-06,2022-10,1,40.92,0.1,36.83,13.26,0,36.83,13.26,Referral,Desktop
ORD0002487,CUST00456,PROD0183,Clothing,2023-10-22,2023-10,3,78.37,0,235.11,141.07,0,235.11,141.07,Paid Social,Mobile
ORD0002488,CUST00456,PROD0061,Home & Living,2023-10-26,2023-10,3,136.85,0,410.55,151.9,0,410.55,151.9,Paid Social,Mobile
ORD0002489,CUST00456,PROD0029,Accessories,2024-01-09,2024-01,3,59.38,0,178.14,106.88,0,178.14,106.88,Paid Social,Mobile
ORD0002490,CUST00456,PROD0112,Home & Living,2022-11-04,2022-11,3,48.0,0.05,136.8,77.98,0,136.8,77.98,Paid Social,Mobile
ORD0002491,CUST00457,PROD0102,Footwear,2022-11-26,2022-11,3,44.77,0,134.31,34.92,0,134.31,34.92,Organic Search,Mobile
ORD0002492,CUST00457,PROD0021,Beauty,2022-06-17,2022-06,2,65.25,0,130.5,80.91,0,130.5,80.91,Organic Search,Mobile
ORD0002493,CUST00457,PROD0059,Sports,2023-02-09,2023-02,3,76.4,0,229.2,116.89,1,0.0,0.0,Organic Search,Mobile
ORD0002494,CUST00457,PROD0137,Home & Living,2023-02-18,2023-02,2,99.54,0,199.08,77.64,0,199.08,77.64,Organic Search,Mobile
ORD0002495,CUST00458,PROD0154,Sports,2023-02-10,2023-02,3,137.38,0,412.14,111.28,0,412.14,111.28,Influencer,Mobile
ORD0002496,CUST00458,PROD0056,Home & Living,2024-03-01,2024-03,2,70.19,0,140.38,75.81,0,140.38,75.81,Influencer,Mobile
ORD0002497,CUST00458,PROD0193,Sports,2023-03-03,2023-03,1,95.75,0,95.75,30.64,1,0.0,0.0,Influencer,Mobile
ORD0002498,CUST00458,PROD0143,Beauty,2023-09-03,2023-09,2,15.9,0,31.8,20.35,1,0.0,0.0,Influencer,Mobile
ORD0002499,CUST00458,PROD0104,Sports,2022-09-06,2022-09,3,40.92,0,122.76,44.19,0,122.76,44.19,Influencer,Mobile
ORD0002500,CUST00458,PROD0034,Clothing,2023-06-11,2023-06,1,108.12,0,108.12,43.25,0,108.12,43.25,Influencer,Mobile
ORD0002501,CUST00458,PROD0147,Home & Living,2022-08-20,2022-08,3,133.32,0,399.96,183.98,0,399.96,183.98,Influencer,Mobile
ORD0002502,CUST00459,PROD0066,Footwear,2024-03-23,2024-03,2,151.36,0,302.72,87.79,0,302.72,87.79,Referral,Mobile
ORD0002503,CUST00459,PROD0001,Accessories,2023-09-27,2023-09,2,40.31,0.1,72.56,25.4,1,0.0,0.0,Referral,Mobile
ORD0002504,CUST00459,PROD0122,Home & Living,2023-09-08,2023-09,3,74.99,0,224.97,89.99,0,224.97,89.99,Referral,Mobile
ORD0002505,CUST00460,PROD0129,Accessories,2023-01-20,2023-01,3,45.01,0,135.03,41.86,0,135.03,41.86,Paid Social,Desktop
ORD0002506,CUST00460,PROD0131,Beauty,2022-11-01,2022-11,3,36.76,0,110.28,38.6,0,110.28,38.6,Paid Social,Desktop
ORD0002507,CUST00460,PROD0157,Sports,2023-11-12,2023-11,2,101.12,0,202.24,84.94,0,202.24,84.94,Paid Social,Desktop
ORD0002508,CUST00460,PROD0136,Accessories,2022-07-23,2022-07,1,78.97,0.1,71.07,26.3,0,71.07,26.3,Paid Social,Desktop
ORD0002509,CUST00461,PROD0147,Home & Living,2024-01-21,2024-01,2,133.32,0,266.64,122.65,1,0.0,0.0,Organic Search,Mobile
ORD0002510,CUST00461,PROD0091,Beauty,2023-11-27,2023-11,2,39.11,0,78.22,31.29,0,78.22,31.29,Organic Search,Mobile
ORD0002511,CUST00461,PROD0023,Clothing,2024-01-09,2024-01,1,85.59,0,85.59,29.96,0,85.59,29.96,Organic Search,Mobile
ORD0002512,CUST00461,PROD0106,Footwear,2023-10-13,2023-10,3,188.1,0,564.3,242.65,0,564.3,242.65,Organic Search,Mobile
ORD0002513,CUST00461,PROD0013,Sports,2023-11-15,2023-11,1,147.02,0,147.02,57.34,0,147.02,57.34,Organic Search,Mobile
ORD0002514,CUST00461,PROD0168,Clothing,2023-11-28,2023-11,2,45.57,0,91.14,38.28,1,0.0,0.0,Organic Search,Mobile
ORD0002515,CUST00461,PROD0088,Accessories,2023-12-23,2023-12,1,42.05,0,42.05,15.56,0,42.05,15.56,Organic Search,Mobile
ORD0002516,CUST00461,PROD0196,Sports,2023-10-25,2023-10,3,92.93,0,278.79,172.85,0,278.79,172.85,Organic Search,Mobile
ORD0002517,CUST00461,PROD0057,Beauty,2023-11-29,2023-11,3,25.42,0,76.26,36.6,0,76.26,36.6,Organic Search,Mobile
ORD0002518,CUST00461,PROD0192,Sports,2024-01-06,2024-01,3,82.92,0,248.76,129.36,1,0.0,0.0,Organic Search,Mobile
ORD0002519,CUST00461,PROD0003,Footwear,2024-02-13,2024-02,3,63.28,0,189.84,94.92,0,189.84,94.92,Organic Search,Mobile
ORD0002520,CUST00461,PROD0121,Clothing,2024-01-30,2024-01,3,86.37,0,259.11,126.96,0,259.11,126.96,Organic Search,Mobile
ORD0002521,CUST00461,PROD0148,Beauty,2024-02-08,2024-02,1,56.54,0,56.54,31.1,0,56.54,31.1,Organic Search,Mobile
ORD0002522,CUST00462,PROD0196,Sports,2023-12-28,2023-12,3,92.93,0.05,264.85,164.21,0,264.85,164.21,Paid Social,Mobile
ORD0002523,CUST00462,PROD0030,Beauty,2023-06-26,2023-06,2,30.52,0.05,57.99,20.88,0,57.99,20.88,Paid Social,Mobile
ORD0002524,CUST00462,PROD0194,Accessories,2023-05-30,2023-05,3,80.84,0.05,230.39,117.5,0,230.39,117.5,Paid Social,Mobile
ORD0002525,CUST00463,PROD0098,Home & Living,2023-05-23,2023-05,2,101.77,0,203.54,85.49,1,0.0,0.0,Direct,Mobile
ORD0002526,CUST00463,PROD0187,Clothing,2024-02-13,2024-02,1,104.59,0,104.59,46.02,1,0.0,0.0,Direct,Mobile
ORD0002527,CUST00463,PROD0125,Sports,2023-02-24,2023-02,2,126.04,0,252.08,98.31,0,252.08,98.31,Direct,Mobile
ORD0002528,CUST00463,PROD0108,Accessories,2024-03-23,2024-03,1,82.14,0,82.14,24.64,0,82.14,24.64,Direct,Mobile
ORD0002529,CUST00463,PROD0109,Sports,2023-04-09,2023-04,3,60.91,0,182.73,56.65,0,182.73,56.65,Direct,Mobile
ORD0002530,CUST00464,PROD0113,Home & Living,2023-06-07,2023-06,2,30.82,0,61.64,32.67,0,61.64,32.67,Direct,Mobile
ORD0002531,CUST00464,PROD0192,Sports,2024-01-27,2024-01,3,82.92,0,248.76,129.36,0,248.76,129.36,Direct,Mobile
ORD0002532,CUST00464,PROD0158,Home & Living,2024-01-17,2024-01,3,50.83,0,152.49,71.67,0,152.49,71.67,Direct,Mobile
ORD0002533,CUST00464,PROD0170,Beauty,2023-11-30,2023-11,3,69.97,0,209.91,134.34,1,0.0,0.0,Direct,Mobile
ORD0002534,CUST00464,PROD0160,Accessories,2024-01-20,2024-01,1,31.12,0,31.12,17.43,0,31.12,17.43,Direct,Mobile
ORD0002535,CUST00464,PROD0153,Accessories,2024-02-26,2024-02,1,85.5,0,85.5,47.88,0,85.5,47.88,Direct,Mobile
ORD0002536,CUST00464,PROD0158,Home & Living,2024-01-08,2024-01,3,50.83,0,152.49,71.67,1,0.0,0.0,Direct,Mobile
ORD0002537,CUST00464,PROD0053,Footwear,2024-01-08,2024-01,1,46.14,0,46.14,25.84,0,46.14,25.84,Direct,Mobile
ORD0002538,CUST00464,PROD0031,Footwear,2023-07-31,2023-07,2,42.93,0,85.86,37.78,1,0.0,0.0,Direct,Mobile
ORD0002539,CUST00464,PROD0088,Accessories,2023-12-29,2023-12,2,42.05,0,84.1,31.12,0,84.1,31.12,Direct,Mobile
ORD0002540,CUST00464,PROD0074,Beauty,2023-12-26,2023-12,3,52.12,0,156.36,40.65,0,156.36,40.65,Direct,Mobile
ORD0002541,CUST00464,PROD0183,Clothing,2023-04-16,2023-04,1,78.37,0,78.37,47.02,0,78.37,47.02,Direct,Mobile
ORD0002542,CUST00464,PROD0046,Sports,2023-03-01,2023-03,1,44.39,0,44.39,23.53,0,44.39,23.53,Direct,Mobile
ORD0002543,CUST00465,PROD0062,Accessories,2024-02-12,2024-02,1,85.04,0.1,76.54,32.15,0,76.54,32.15,Paid Social,Desktop
ORD0002544,CUST00465,PROD0064,Footwear,2023-08-17,2023-08,1,190.18,0.1,171.16,66.75,0,171.16,66.75,Paid Social,Desktop
ORD0002545,CUST00465,PROD0195,Accessories,2023-08-05,2023-08,3,33.68,0,101.04,61.63,1,0.0,0.0,Paid Social,Desktop
ORD0002546,CUST00465,PROD0026,Footwear,2023-12-25,2023-12,2,66.28,0.05,125.93,32.74,0,125.93,32.74,Paid Social,Desktop
ORD0002547,CUST00465,PROD0110,Footwear,2024-03-01,2024-03,1,106.03,0.05,100.73,54.39,0,100.73,54.39,Paid Social,Desktop
ORD0002548,CUST00465,PROD0018,Clothing,2024-03-12,2024-03,3,45.54,0.05,129.79,58.41,0,129.79,58.41,Paid Social,Desktop
ORD0002549,CUST00466,PROD0039,Beauty,2023-07-06,2023-07,3,69.16,0.05,197.11,110.38,0,197.11,110.38,Paid Social,Mobile
ORD0002550,CUST00466,PROD0144,Beauty,2024-01-08,2024-01,1,34.94,0,34.94,19.22,0,34.94,19.22,Paid Social,Mobile
ORD0002551,CUST00466,PROD0048,Home & Living,2023-06-26,2023-06,1,96.14,0.05,91.33,57.54,1,0.0,0.0,Paid Social,Mobile
ORD0002552,CUST00466,PROD0194,Accessories,2023-07-22,2023-07,1,80.84,0.1,72.76,37.11,1,0.0,0.0,Paid Social,Mobile
ORD0002553,CUST00466,PROD0187,Clothing,2023-04-11,2023-04,1,104.59,0.1,94.13,41.42,0,94.13,41.42,Paid Social,Mobile
ORD0002554,CUST00466,PROD0187,Clothing,2023-02-13,2023-02,3,104.59,0,313.77,138.06,0,313.77,138.06,Paid Social,Mobile
ORD0002555,CUST00466,PROD0146,Accessories,2023-02-06,2023-02,2,80.98,0,161.96,56.69,0,161.96,56.69,Paid Social,Mobile
ORD0002556,CUST00466,PROD0167,Footwear,2023-12-21,2023-12,1,62.12,0,62.12,18.01,0,62.12,18.01,Paid Social,Mobile
ORD0002557,CUST00466,PROD0021,Beauty,2023-12-31,2023-12,3,65.25,0.05,185.96,115.3,1,0.0,0.0,Paid Social,Mobile
ORD0002558,CUST00466,PROD0190,Beauty,2023-12-05,2023-12,2,23.73,0,47.46,20.88,0,47.46,20.88,Paid Social,Mobile
ORD0002559,CUST00466,PROD0192,Sports,2023-09-06,2023-09,3,82.92,0.05,236.32,122.89,1,0.0,0.0,Paid Social,Mobile
ORD0002560,CUST00467,PROD0063,Accessories,2023-06-30,2023-06,1,72.45,0,72.45,24.63,0,72.45,24.63,Influencer,Mobile
ORD0002561,CUST00467,PROD0032,Home & Living,2024-01-19,2024-01,1,43.05,0,43.05,12.48,0,43.05,12.48,Influencer,Mobile
ORD0002562,CUST00467,PROD0123,Clothing,2023-11-10,2023-11,2,40.48,0,80.96,21.05,0,80.96,21.05,Influencer,Mobile
ORD0002563,CUST00467,PROD0099,Home & Living,2023-09-05,2023-09,1,113.39,0,113.39,41.95,1,0.0,0.0,Influencer,Mobile
ORD0002564,CUST00467,PROD0035,Beauty,2023-08-24,2023-08,3,43.82,0,131.46,76.25,0,131.46,76.25,Influencer,Mobile
ORD0002565,CUST00467,PROD0175,Footwear,2023-09-05,2023-09,2,69.53,0,139.06,41.72,0,139.06,41.72,Influencer,Mobile
ORD0002566,CUST00468,PROD0171,Clothing,2024-01-05,2024-01,3,49.46,0,148.38,37.09,0,148.38,37.09,Organic Search,Mobile
ORD0002567,CUST00468,PROD0191,Accessories,2023-10-21,2023-10,1,42.93,0,42.93,21.04,0,42.93,21.04,Organic Search,Mobile
ORD0002568,CUST00468,PROD0169,Accessories,2024-01-08,2024-01,1,66.47,0,66.47,33.9,0,66.47,33.9,Organic Search,Mobile
ORD0002569,CUST00468,PROD0023,Clothing,2024-02-24,2024-02,2,85.59,0,171.18,59.91,0,171.18,59.91,Organic Search,Mobile
ORD0002570,CUST00468,PROD0029,Accessories,2023-11-27,2023-11,3,59.38,0,178.14,106.88,0,178.14,106.88,Organic Search,Mobile
ORD0002571,CUST00469,PROD0046,Sports,2024-01-24,2024-01,2,44.39,0,88.78,47.05,1,0.0,0.0,Direct,Desktop
ORD0002572,CUST00469,PROD0051,Footwear,2024-03-02,2024-03,1,119.28,0,119.28,67.99,0,119.28,67.99,Direct,Desktop
ORD0002573,CUST00469,PROD0022,Sports,2023-06-29,2023-06,3,30.09,0,90.27,51.45,0,90.27,51.45,Direct,Desktop
ORD0002574,CUST00469,PROD0061,Home & Living,2023-12-11,2023-12,1,136.85,0,136.85,50.63,0,136.85,50.63,Direct,Desktop
ORD0002575,CUST00469,PROD0056,Home & Living,2024-02-29,2024-02,3,70.19,0,210.57,113.71,0,210.57,113.71,Direct,Desktop
ORD0002576,CUST00470,PROD0083,Clothing,2022-11-13,2022-11,1,25.2,0,25.2,13.61,0,25.2,13.61,Direct,Mobile
ORD0002577,CUST00470,PROD0029,Accessories,2023-11-19,2023-11,2,59.38,0,118.76,71.26,1,0.0,0.0,Direct,Mobile
ORD0002578,CUST00470,PROD0137,Home & Living,2023-07-24,2023-07,3,99.54,0,298.62,116.46,1,0.0,0.0,Direct,Mobile
ORD0002579,CUST00470,PROD0051,Footwear,2023-08-09,2023-08,1,119.28,0,119.28,67.99,1,0.0,0.0,Direct,Mobile
ORD0002580,CUST00471,PROD0128,Clothing,2024-01-08,2024-01,3,28.95,0.1,78.16,32.83,0,78.16,32.83,Email,Mobile
ORD0002581,CUST00471,PROD0066,Footwear,2024-02-11,2024-02,1,151.36,0,151.36,43.89,0,151.36,43.89,Email,Mobile
ORD0002582,CUST00471,PROD0047,Footwear,2023-12-11,2023-12,2,144.43,0.2,231.09,90.13,0,231.09,90.13,Email,Mobile
ORD0002583,CUST00471,PROD0050,Home & Living,2023-10-25,2023-10,3,120.87,0.15,308.22,83.22,0,308.22,83.22,Email,Mobile
ORD0002584,CUST00471,PROD0060,Footwear,2023-04-21,2023-04,2,104.31,0.15,177.33,51.43,0,177.33,51.43,Email,Mobile
ORD0002585,CUST00471,PROD0163,Beauty,2024-03-19,2024-03,3,20.18,0.15,51.46,24.7,0,51.46,24.7,Email,Mobile
ORD0002586,CUST00471,PROD0042,Home & Living,2023-12-24,2023-12,2,61.51,0.2,98.42,27.56,1,0.0,0.0,Email,Mobile
ORD0002587,CUST00471,PROD0165,Footwear,2023-02-16,2023-02,1,116.35,0.1,104.72,67.02,0,104.72,67.02,Email,Mobile
ORD0002588,CUST00471,PROD0035,Beauty,2023-04-23,2023-04,3,43.82,0,131.46,76.25,0,131.46,76.25,Email,Mobile
ORD0002589,CUST00471,PROD0087,Home & Living,2022-03-31,2022-03,1,45.63,0.15,38.79,22.5,0,38.79,22.5,Email,Mobile
ORD0002590,CUST00471,PROD0150,Beauty,2022-12-27,2022-12,2,24.66,0,49.32,24.17,1,0.0,0.0,Email,Mobile
ORD0002591,CUST00471,PROD0023,Clothing,2023-03-21,2023-03,3,85.59,0.1,231.09,80.88,0,231.09,80.88,Email,Mobile
ORD0002592,CUST00472,PROD0165,Footwear,2023-07-21,2023-07,3,116.35,0,349.05,223.39,0,349.05,223.39,Influencer,Mobile
ORD0002593,CUST00473,PROD0042,Home & Living,2023-12-22,2023-12,3,61.51,0,184.53,51.67,0,184.53,51.67,Referral,Mobile
ORD0002594,CUST00473,PROD0121,Clothing,2023-09-13,2023-09,1,86.37,0.1,77.73,38.09,0,77.73,38.09,Referral,Mobile
ORD0002595,CUST00473,PROD0052,Clothing,2024-01-25,2024-01,2,61.19,0.1,110.14,31.94,0,110.14,31.94,Referral,Mobile
ORD0002596,CUST00473,PROD0164,Accessories,2023-12-29,2023-12,3,18.66,0,55.98,16.23,0,55.98,16.23,Referral,Mobile
ORD0002597,CUST00473,PROD0109,Sports,2024-03-12,2024-03,2,60.91,0,121.82,37.76,0,121.82,37.76,Referral,Mobile
ORD0002598,CUST00473,PROD0003,Footwear,2023-12-26,2023-12,1,63.28,0.1,56.95,28.48,0,56.95,28.48,Referral,Mobile
ORD0002599,CUST00474,PROD0159,Beauty,2024-01-23,2024-01,3,20.79,0,62.37,19.33,0,62.37,19.33,Referral,Mobile
ORD0002600,CUST00474,PROD0021,Beauty,2024-02-06,2024-02,3,65.25,0,195.75,121.36,1,0.0,0.0,Referral,Mobile
ORD0002601,CUST00474,PROD0154,Sports,2022-07-12,2022-07,2,137.38,0,274.76,74.19,0,274.76,74.19,Referral,Mobile
